vds,vgs,id,gm,gm_over_id,gm_r0
0.4,0.95,0.000266481,0.00174214,6.53761,10.8254
0.4,1,0.00035755,0.00189124,5.28943,9.2814
0.4,1.05,0.000454771,0.0019918,4.37979,7.95695
0.4,1.1,0.000556182,0.00206114,3.70588,6.85094
0.4,1.15,0.000660501,0.00210942,3.19367,5.92883
0.4,1.2,0.000766827,0.00214209,2.79345,5.15361
0.4,1.25,0.000874458,0.00216209,2.47249,4.49475
0.4,1.3,0.000982809,0.00217113,2.2091,3.929
0.4,1.35,0.00109136,0.00217035,1.98866,3.43893
0.4,1.4,0.00119965,0.00216058,1.80101,3.01137
0.4,1.45,0.00130723,0.00214244,1.63892,2.63624
0.4,1.5,0.00141371,0.00211641,1.49707,2.30566
0.4,1.55,0.00151869,0.00208282,1.37146,2.01344
0.4,1.6,0.00162181,0.00204187,1.25901,1.75461
0.4,1.65,0.0017227,0.00199364,1.15728,1.5252
0.4,1.7,0.001821,0.00193815,1.06434,1.32196
0.4,1.75,0.00191634,0.00187538,0.97863,1.14222
0.45,0,1.35447E-12,2.2379E-11,16.5223,12.2237
0.45,0.05,3.57314E-12,7.74574E-11,21.6777,12.5342
0.45,0.1,1.12488E-11,2.68027E-10,23.8272,12.8601
0.45,0.15,3.78044E-11,9.27027E-10,24.5216,13.2017
0.45,0.2,1.29607E-10,3.20358E-09,24.7175,13.5588
0.45,0.25,4.46575E-10,1.10533E-08,24.7512,13.9295
0.45,0.3,1.53845E-09,3.80257E-08,24.7169,14.3089
0.45,0.35,5.28365E-09,1.30116E-07,24.6261,14.6863
0.45,0.4,1.80301E-08,4.40903E-07,24.4537,15.0405
0.45,0.45,6.08086E-08,1.46822E-06,24.145,15.3338
0.45,0.5,2.00914E-07,4.74473E-06,23.6157,15.5095
0.45,0.55,6.41569E-07,1.46048E-05,22.7643,15.5117
0.45,0.6,1.94439E-06,4.18441E-05,21.5205,15.354
0.45,0.65,5.48464E-06,0.000109163,19.9034,15.2123
0.45,0.7,1.41519E-05,0.000254109,17.9558,15.3321
0.45,0.75,3.28183E-05,0.000512678,15.6217,15.6257
0.45,0.8,6.71145E-05,0.000870308,12.9675,15.5527
0.45,0.85,0.000120126,0.00124507,10.3647,14.7265
0.45,0.9,0.000190518,0.00155656,8.17013,13.3187
0.45,0.95,0.000274278,0.00178034,6.49098,11.7368
0.45,1,0.000367322,0.001932,5.25968,10.2585
0.45,1.05,0.000466645,0.00203518,4.3613,8.98149
0.45,1.1,0.000570295,0.00210741,3.6953,7.9048
0.45,1.15,0.000677008,0.00215897,3.18899,6.99566
0.45,1.2,0.000785902,0.00219538,2.79345,6.21914
0.45,1.25,0.000896302,0.00221962,2.47641,5.54688
0.45,1.3,0.00100765,0.00223347,2.21652,4.95774
0.45,1.35,0.00111945,0.00223814,1.99932,4.43625
0.45,1.4,0.00123128,0.00223458,1.81485,3.97096
0.45,1.45,0.00134274,0.00222352,1.65597,3.55324
0.45,1.5,0.00145347,0.00220558,1.51747,3.17638
0.45,1.55,0.00156314,0.00218123,1.39542,2.83508
0.45,1.6,0.00167144,0.00215081,1.2868,2.52512
0.45,1.65,0.00177807,0.00211452,1.18922,2.24307
0.45,1.7,0.00188274,0.00207245,1.10076,1.98616
0.45,1.75,0.00198516,0.00202456,1.01985,1.75213
0.5,0,1.49925E-12,2.46605E-11,16.4486,12.8083
0.5,0.05,3.93996E-12,8.51393E-11,21.6092,13.149
0.5,0.1,1.23652E-11,2.93865E-10,23.7655,13.5074
0.5,0.15,4.14335E-11,1.01383E-09,24.4689,13.8842
0.5,0.2,1.4168E-10,3.4947E-09,24.666,14.2793
0.5,0.25,4.86926E-10,1.20272E-08,24.7002,14.6909
0.5,0.3,1.67319E-09,4.12709E-08,24.6659,15.1143
0.5,0.35,5.7318E-09,1.4086E-07,24.5752,15.5383
0.5,0.4,1.95096E-08,4.76087E-07,24.4027,15.9405
0.5,0.45,6.56305E-08,1.58128E-06,24.0937,16.2802
0.5,0.5,2.16286E-07,5.09639E-06,23.5632,16.4952
0.5,0.55,6.88776E-07,1.56398E-05,22.7067,16.5187
0.5,0.6,2.08076E-06,4.46255E-05,21.4468,16.349
0.5,0.65,5.84308E-06,0.000115662,19.7948,16.1488
0.5,0.7,1.49785E-05,0.000266677,17.804,16.1692
0.5,0.75,3.44519E-05,0.000532384,15.453,16.3578
0.5,0.8,6.98937E-05,0.000896136,12.8214,16.2197
0.5,0.85,0.000124309,0.00127508,10.2574,15.3852
0.5,0.9,0.00019627,0.00158909,8.09646,14.0086
0.5,0.95,0.000281697,0.00181435,6.44079,12.4723
0.5,1,0.000376468,0.00196703,5.22496,11.0394
0.5,1.05,0.000477566,0.00207118,4.33696,9.8018
0.5,1.1,0.000583043,0.00214457,3.67824,8.75653
0.5,1.15,0.000691649,0.00219758,3.17731,7.87026
0.5,1.2,0.000802516,0.00223578,2.78596,7.10801
0.5,1.25,0.000914988,0.00226215,2.47233,6.44181
0.5,1.3,0.00102852,0.00227852,2.21533,5.85118
0.5,1.35,0.00114265,0.00228612,2.00072,5.32152
0.5,1.4,0.00125696,0.00228593,1.81862,4.8423
0.5,1.45,0.00137108,0.00227878,1.66203,4.40576
0.5,1.5,0.00148468,0.00226535,1.52582,4.00597
0.5,1.55,0.00159747,0.00224623,1.40612,3.63831
0.5,1.6,0.00170917,0.00222187,1.29997,3.29906
0.5,1.65,0.00181952,0.00219262,1.20505,2.98522
0.5,1.7,0.0019283,0.0021587,1.11949,2.69431
0.5,1.75,0.00203526,0.00212024,1.04175,2.42432
0.55,0,1.64846E-12,2.70522E-11,16.4106,13.3672
0.55,0.05,4.3201E-12,9.3162E-11,21.5648,13.738
0.55,0.1,1.3527E-11,3.20749E-10,23.7119,14.129
0.55,0.15,4.52083E-11,1.1038E-09,24.4159,14.5411
0.55,0.2,1.54182E-10,3.79524E-09,24.6152,14.9745
0.55,0.25,5.28555E-10,1.30285E-08,24.6494,15.4277
0.55,0.3,1.81164E-09,4.4594E-08,24.6153,15.8959
0.55,0.35,6.19035E-09,1.51815E-07,24.5245,16.3676
0.55,0.4,2.1017E-08,5.11805E-07,24.3519,16.8193
0.55,0.45,7.0522E-08,1.69555E-06,24.0428,17.2078
0.55,0.5,2.31811E-07,5.45022E-06,23.5115,17.4648
0.55,0.55,7.36251E-07,1.66767E-05,22.6508,17.5129
